0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
LIFEEXP=LOW,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=LOW,OVERWT=LOW,ALCOHOL=LOW,FAT=MEDIUM,PROTEIN=HIGH,FRUITVEG=HIGH,ANNUALINCOME=HIGH,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=LOW,CALORIES=HIGH,UNEMP=LOW,SMOKING=LOW,OVERWT=LOW,ALCOHOL=LOW,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=HIGH,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=LOW,CALORIES=HIGH,UNEMP=LOW,SMOKING=HIGH,OVERWT=LOW,ALCOHOL=LOW,FAT=HIGH,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=HIGH,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=LOW,CALORIES=HIGH,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=LOW,ALCOHOL=LOW,FAT=HIGH,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=HIGH,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=LOW,CALORIES=HIGH,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=LOW,ALCOHOL=LOW,FAT=HIGH,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=HIGH,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=LOW,CALORIES=HIGH,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=LOW,ALCOHOL=LOW,FAT=HIGH,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=HIGH,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=LOW,CALORIES=HIGH,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=LOW,ALCOHOL=HIGH,FAT=HIGH,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=HIGH,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=LOW,ALCOHOL=HIGH,FAT=HIGH,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=HIGH,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=HIGH,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=LOW,ALCOHOL=HIGH,FAT=HIGH,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=HIGH,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=HIGH,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=LOW,ALCOHOL=HIGH,FAT=HIGH,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=HIGH,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=LOW,CALORIES=HIGH,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=LOW,ALCOHOL=HIGH,FAT=HIGH,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=HIGH,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=LOW,CALORIES=HIGH,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=LOW,ALCOHOL=HIGH,FAT=HIGH,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=HIGH,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=HIGH,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=LOW,ALCOHOL=MEDIUM,FAT=HIGH,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=HIGH,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=HIGH,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=LOW,ALCOHOL=LOW,FAT=HIGH,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=HIGH,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=HIGH,UNEMP=LOW,SMOKING=HIGH,OVERWT=LOW,ALCOHOL=LOW,FAT=HIGH,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=HIGH,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=HIGH,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=HIGH,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=HIGH,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=HIGH,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=HIGH,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=HIGH,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=LOW,SMOKING=HIGH,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=MEDIUM,SMOKING=HIGH,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=MEDIUM,SMOKING=HIGH,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=HIGH,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=MEDIUM,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=HIGH,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=MEDIUM,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=HIGH,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=LOW,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=MEDIUM,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=HIGH,HEARTDISEAS=LOW,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=HIGH,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=LOW,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=HIGH,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=MEDIUM,SMOKING=MEDIUM,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=MEDIUM,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=HIGH,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=HIGH,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=HIGH,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=HIGH,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=HIGH,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=HIGH,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=HIGH,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=HIGH,FAT=HIGH,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=HIGH,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=HIGH,FAT=HIGH,PROTEIN=MEDIUM,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=HIGH,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=HIGH,UNEMP=MEDIUM,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=HIGH,UNEMP=HIGH,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=HIGH,UNEMP=MEDIUM,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=HIGH,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=HIGH,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=HIGH,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=MEDIUM,FAT=HIGH,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=HIGH,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=LOW,FAT=HIGH,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=HIGH,UNEMP=LOW,SMOKING=LOW,OVERWT=HIGH,ALCOHOL=LOW,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=HIGH,UNEMP=LOW,SMOKING=HIGH,OVERWT=LOW,ALCOHOL=LOW,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=HIGH,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=LOW,ALCOHOL=LOW,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=MEDIUM,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=HIGH,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=LOW,ALCOHOL=LOW,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=HIGH,UNEMP=LOW,SMOKING=HIGH,OVERWT=LOW,ALCOHOL=LOW,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=HIGH,UNEMP=LOW,SMOKING=HIGH,OVERWT=LOW,ALCOHOL=LOW,FAT=HIGH,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=HIGH,UNEMP=LOW,SMOKING=HIGH,OVERWT=LOW,ALCOHOL=LOW,FAT=HIGH,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=MEDIUM,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=HIGH,UNEMP=LOW,SMOKING=HIGH,OVERWT=LOW,ALCOHOL=LOW,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=MEDIUM
LIFEEXP=MEDIUM,CALORIES=HIGH,UNEMP=LOW,SMOKING=HIGH,OVERWT=MEDIUM,ALCOHOL=LOW,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=HIGH,UNEMP=LOW,SMOKING=HIGH,OVERWT=MEDIUM,ALCOHOL=LOW,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=HIGH,SELFINJURY=LOW,TOTALHOSPBED=MEDIUM
LIFEEXP=LOW,CALORIES=HIGH,UNEMP=LOW,SMOKING=HIGH,OVERWT=MEDIUM,ALCOHOL=LOW,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=HIGH,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=MEDIUM
LIFEEXP=MEDIUM,CALORIES=HIGH,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=LOW,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=MEDIUM,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=MEDIUM,SELFINJURY=LOW,TOTALHOSPBED=MEDIUM
LIFEEXP=MEDIUM,CALORIES=HIGH,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=LOW,FAT=HIGH,PROTEIN=HIGH,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=HIGH,OVERWT=MEDIUM,ALCOHOL=LOW,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=HIGH,OVERWT=MEDIUM,ALCOHOL=LOW,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=MEDIUM,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=MEDIUM,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=LOW,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=LOW,SMOKING=MEDIUM,OVERWT=MEDIUM,ALCOHOL=LOW,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=MEDIUM,CALORIES=LOW,UNEMP=LOW,SMOKING=HIGH,OVERWT=MEDIUM,ALCOHOL=LOW,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=LOW,SMOKING=HIGH,OVERWT=MEDIUM,ALCOHOL=LOW,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=LOW,SMOKING=HIGH,OVERWT=MEDIUM,ALCOHOL=LOW,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
LIFEEXP=HIGH,CALORIES=LOW,UNEMP=LOW,SMOKING=HIGH,OVERWT=MEDIUM,ALCOHOL=LOW,FAT=LOW,PROTEIN=MEDIUM,FRUITVEG=LOW,ANNUALINCOME=LOW,YOUTH_UNEMP_RATE=LOW,HEARTDISEAS=LOW,CIRCULATORYDISEAS=LOW,SELFINJURY=LOW,TOTALHOSPBED=LOW
